id,0,degree,modularity_class,clustering,eigencentrality
ICE,Financials,229,0,0.9385964912280702,0.7128042803040628
AN,Consumer Discretionary,21,2,0.9904761904761905,0.06690742804601928
AMZN,Consumer Discretionary,4,2,0.0,0.005903155317942336
CNC,Health Care,67,2,0.9859791949344188,0.21990509478867515
TROW,Financials,381,2,0.6549661555463462,0.9940667405696867
ISRG,Health Care,26,2,0.9846153846153847,0.087199313440818
PFE,Health Care,250,1,0.9062168674698795,0.764308585678687
NKE,Consumer Discretionary,88,2,0.9258098223615465,0.27422476872926965
PFG,Financials,362,1,0.7112073583201971,0.9827187695075251
SPGI,Financials,93,2,0.9981299672744273,0.3087371453347819
